id,user_id,title,content,like_count,created_at,updated_at
234,28,Review from Chris Sawin,"17 years ago, a group of scientists got the bright idea to mutate dinosaurs. One of those mutations was a Distortus Rex, a Tyrannosaur mutation, also known as the D-Rex. Thanks to a Snickers wrapper, the D-Rex escapes, causing the facility to be shut down.

In the present day, five years after the events of Jurassic World: Dominion, dinosaurs are dying out and can no longer survive Earth’s environment. However, closer to the equator, the tropical atmosphere allows them to flourish. ParkerGenix, a pharmaceutical company, wants to manufacture a drug capable of preventing coronary heart disease. But they need to extract blood samples from three of the largest living dinosaurs: Mosasaurus (water), Titanosaurus (land), and Quetzalcoatlus (sky).

So a group of covert operatives decides to travel illegally to Ile Saint-Hubert to retrieve the samples, where they’ll most likely face certain death and where the D-Rex now roams free.

Jurassic World Rebirth is a lot like smashing the first three Jurassic Park films together with disappointing results. Written by David Koepp (Jurassic Park, The Lost World) and directed by Gareth Evans (Godzilla, Rogue One), Rebirth feels like it recycles all of the major action sequences from the Jurassic Park films with no character development whatsoever.

The motive for every character in Rebirth is money. The film gives these moments where it seems like it’s going to reveal some sort of back story or give some sort of reason for you to care about these emotionless doofuses, but the film quickly backtracks or gives a half-ass response before tumbling into non-seriousness.

Zora (Scarlett Johansson) just finished a mission where she lost someone she was close to. Duncan (Mahershala Ali) had a son who died, which caused his marriage to end. The people with Zora and Duncan are just in it for the money, like them. A family is sailing in the Atlantic Ocean as some last hurrah before the college-age daughter goes off to NYU and has the nerve to act like victims when the Mosasaurus wrecks their boat.

Reuben (Manuel Garcia Rulfo) is a dad that decided to take his two daughters and her daughter’s boyfriend (who is a lethargic turd, by the way) out in a boat in the middle of nowhere because “they’d done it before.” His youngest just wants to eat licorice, the NYU-bound daughter makes terrible decisions, and her boyfriend Xavier (David Iacono) is lazy and unlikeable, and you just want to slap this entire family for two hours straight.

The film opens with the D-Rex escape and then flounders about in trite, boring dialogue for 45 minutes until the Mosasaurus shows up. The problem is that you end up despising all of the human characters. Zora doesn’t take anything seriously, Duncan laughs at everything, Henry Loomis (Jonathan Bailey) is a nerdy paleontologist who has no actual qualities about himself apart from his dinosaur knowledge, and everyone else either whines about everything and survives the entire film and whines forever, or is a loud but eventual dinosaur appetizer.

Rebirth does give more screen time to lesser-known dinosaurs, as velociraptors and T-Rexes are reduced to mere cameos. Most of the screen time is split between the Mosasaurus and Quetzalcoatlus, which allows Rebirth to spend more time in the water than previous Jurassic Park and Jurassic World films. Many people get eaten throughout Jurassic World Rebirth, which is satisfying given how painful it is to endure their presence. It’s also interesting that the dinosaurs get more birdlike throughout the franchise. The Quetzalcoatlus sequences are cool because of the claustrophobic nature of its nest and the sheer design of it, which resembles a bird with its feather-like appearance and beak-like nose.

The character development in Rebirth is nonexistent, but so is an actual ending. All these people die, and the survivors settle on doing this one specific thing, and then the credits roll as they’re riding in the boat away from the deadly dinosaur island. There’s all this dialogue about how they shouldn’t go there, how they know it’s stupid, and how it’s highly deadly and illegal. But then everyone acts surprised and angry when people start dying and things go wrong. The entire film is almost as dumb as the D-Rex design.

Jurassic World Rebirth is the worst film of the Jurassic Park/World franchise because it has nothing original to offer. It spends so much time paying homage to the films that came before it that it lacks its own identity. These are some of the most annoying and entitled cinematic characters of the year and you root for them to end up in an archaic intestinal tract and grunted out into antiquated dino shit.",324,2025-07-26 12:44:38,2025-07-26 12:44:38
235,42,Review from Jenny,"🌟 8/10 – A Thrilling Ride, But Lacking Depth

Jurassic World delivers on the action and spectacle, with thrilling dinosaur chases and jaw-dropping visuals that keep you on the edge of your seat. However, it feels more like a reboot than a reinvention, relying heavily on nostalgia and familiar tropes. The plot lacks the depth and intrigue of the original Jurassic Park, and some character arcs feel a bit underdeveloped. Still, if you're a fan of dino mayhem, it’s a fun, visually impressive ride that’s hard to resist.",97,2025-08-03 19:25:37,2025-08-29 21:56:38
236,87,Review from Louisa Moore - Screen Zealots,"“Jurassic World Rebirth” swings the franchise back to where it all started, both literally and thematically. Leaning hard into nostalgia, director Gareth Edwards peppers his film with sequences that mirror the most memorable moments from the original “Jurassic Park” so closely you can practically hear the 1993 film reel whirring in the background. But instead of feeling like a cheap rehash, these callbacks often land as thrilling homages that give longtime fans the satisfying jolt of seeing familiar sights updated with today’s high-tech CGI. If you love dinosaurs and all things in the series, this is a more than decent seventh installment.

The story picks up five years after the story line in “Jurassic World: Dominion.” Dinosaurs now barely cling to survival and live solely in isolated tropical zones that mimic their prehistoric habitats. At the behest of greedy drug company representative Martin Krebs (Rupert Friend), an expedition is launched to collect DNA from the last three colossal creatures with the intent to manufacture a revolutionary medical breakthrough (and of course, make the company mega rich). Martin assembles a team of mercenaries (Scarlett Johansson, Mahershala Ali) and a dino scientist (Jonathan Bailey) to help, but things take a turn when they rescue a family (Manuel Garcia-Rulfo, Luna Blaise, Audrina Miranda) stranded at sea.  

While the story and tone may be a slightly different shift from the other films, this one still checks many of the usual blockbuster boxes (and sometimes it does so lazily). I caught myself thinking, “Haven’t I seen this before?” several times, but I stayed engaged with the story. Edwards brings a confident hand to the chaos, balancing massive action set pieces with quieter, tense moments that recall Spielberg’s original. Themes of empathy, redemption, and the perils of unchecked scientific ambition are explored, along with some not-so-subtle commentary on human greed and unlikely heroism. The characters are thoughtfully written too, with several showing personal growth during their adventure. By casting accomplished actors, the performances are strong and elevate the material significantly.

The visual effects are by far the best thing about the film, and they are nothing short of jaw-dropping. The dinosaurs look incredibly lifelike, and it’s thrilling to watch them roar and stomp throughout the tropical island. CGI technology has come a long way, and this is one of the best looking films in the entire series.

“Jurassic World Rebirth” knows what it is: a big summer spectacle. On that front, it absolutely delivers. This entertaining thrill ride is pure popcorn entertainment with just enough heart to make you care. 

By: Louisa Moore / SCREEN ZEALOTS",787,2025-08-09 20:41:44,2025-08-09 20:41:44
237,109,Review from omarallahham,"""My review for Jurassic World: Rebirth is ultimately one of disappointment. While the visual effects were commendable and the soundtrack was decent, the film's greatest weakness was its painfully predictable plot; a young child could have easily foreseen most of its developments. In my view, numerous events held the potential for surprising and engaging twists but were instead executed without any real suspense. The performances, sadly, also left room for improvement. I had entered the theater with excitement, but the film failed to deliver, resulting in what I can only describe as a one-time watch reserved for those with time to spare and nothing else on their list. A generous rating would be a 4/10.""",75,2025-08-23 22:37:18,2025-08-29 22:06:53
238,110,Review from broadwaylottoentries,Sickeningly incredible. Pixar never misses.,231,2025-06-21 23:54:33,2025-07-09 15:17:57
239,6,Review from CinemaSerf,"The geeky young “Elio” has been orphaned into the care of his military aunt “Olga” who works for Uncle Sam helping folks to navigate the debris that’s floating around in outer space. He likes to speak his own language “Elioese” and is fascinated, obsessed even, with making contact with alien life. He’s convinced that there is intelligent life out there, so imagine his surprise when he hears of a possible response from the Voyager mission sent decades ago. Next thing, well he is transported to the kaleidoscopic “communiverse” where everyone share peace, knowledge and friendship. Well, nearly everyone. The nasty “Grigon” wants to join but when they politely decline he threatens them with obliteration - and a verifiable obliteration at that. Clever these folks may be, but fighters they are not so it falls to “Elio” to prove his worth by trying to negotiate some sort of truce! Off to the big warship he goes, and that’s where he meets “Glordon” and learns a great deal more about his potential foe, and about friendship and loyalty as they embark on some lively escapades. Now there’s not a great deal here that could ever be called original. It’s got plenty of themes and tech rehashed from films gone by, but it’s still an enjoyable and fun tale with a message that resonates engagingly. It challenges stereotypes on just about everything from machismo bullying to parenting and cuddling and though the visuals are up to their usual high standard, fluid, imaginative and colourful, they don’t overwhelm the simplicity of the thrust which is a story about trust friendship. Will you recall it this time next year? Well no - probably not, but it keeps clear enough of too much sentiment, has some tea-time menace, mischief, laser cannons and it also reminded me of when I had a radio ham call sign too.",944,2025-06-25 10:44:46,2025-06-25 10:49:50
240,1,Review from Manuel São Bento,"Elio is a heartwarming, intergalactic adventure that once again proves Pixar's mastery in crafting family-friendly stories layered with deeper emotional undercurrents. The voice cast is impeccable, with every performance radiating charm and sincerity, making it easy for viewers of all ages to connect with these vibrant characters. The score, as is typical for the studio, plays a pivotal role in guiding the emotional journey, gently elevating moments of wonder, sadness, and joy without ever feeling overbearing. There's an infectious sense of fun throughout, with plenty of space-faring antics to keep kids engaged, while older audiences will find value in the themes of loneliness, grief, and the universal desire for belonging.

However, Elio doesn't reach the emotional or narrative heights of Pixar's most iconic offerings. Its message, while undoubtedly impactful and accessible, feels too broadly framed to leave a lasting personal mark. The themes are universally relatable, but the movie's refusal to dig deeper into its more profound ideas keeps it from resonating on a soul-piercing level. It's touching, yes, but in a way that feels like a gentle nod rather than a heartfelt embrace. Still, Elio remains a commendable addition to Pixar's filmography - emotionally rich, charmingly performed, and filled with enough heartfelt moments to justify the trip across the stars.

Rating: B",600,2025-06-25 13:29:42,2025-06-25 13:29:42
241,28,Review from Chris Sawin,"Elio (Yonas Kibreab) is an 11-year-old boy who has recently lost his parents. He’s been taken in by his aunt Olga (Zoe Saldana). Olga works in orbital analysis and is gone a lot. Feeling like he doesn’t belong anywhere and nobody wants him, Elio finds comfort in interplanetary life. He takes on an obsession with ham radios and attempts to communicate with aliens while simultaneously trying to get abducted nightly.

One night, Elio is finally abducted by aliens. He’s introduced to an incredible new environment with alien species the likes of which the human eye has never seen or interacted with. He wants to stay forever until they reveal that they think he’s the leader of Earth. Elio lies his way into the alien community, but to stay he must risk his life to save them.

There are themes in Elio that are circled back around in elegant fashion. Elio loses his family before the film even begins. He’s also weird enough that he doesn’t have any friends. The film tries to paint Elio in a creative light like he has this big imagination because he’s invented his own language and can lie himself into and out of any situation. But he mostly comes off as a shitty person that treats his hard-working aunt, who only wants to support him and for him to love her, like dirt.

The animated sci-fi adventure film is about Elio coming to terms with the loss of his parents. He feels alone, has low self-esteem, and has extreme acceptance issues. But the film explores what it’s like to find your own family made of new friends and that you’re never really as low or alone as you think you are.

He is initially shipped off to boarding school because of his uncontrollable behavior and inability to not be a destructive shit. Once he’s at the Communiverse, he meets a liquid-like supercomputer named OOOOO. She clones Elio and sends his clone back to Earth so no one will notice that he’s gone. But as Elio checks up on him, he sees what it’s like to be a family with his aunt and becomes homesick.

Visually, the film is at its best when Elio is at the Communiverse. The Communiverse is filled with all sorts of alien leaders from all over the galaxy with the intent of sharing their knowledge with others and hopefully recruiting other respectable leaders. These sequences are filled with all sorts of eccentric creatures while its “alien” explanation allows things like basic physics or logic to be thrown out the window.

Hands down the best character and most enjoyable part of the film is Glordon. He is worm-like and his design was inspired by larval insects and microbiotic creatures like the tardigrade. His mouth seems to go on forever and is overrun with teeth kind of like a Dune sandworm. He can spin web like a spider and is heat and lava-resistant. He looks menacing and scary, but once he gets an English translator has an adorable little kid’s voice and is super expressive even though he doesn’t have any eyes. The friendship he develops with Elio has way more of an impact than the one the film forces him into with his aunt.

Unfortunately, Elio crawls at a slug-like pace through what feels like the longest hour and a half of the summer. It struggles through its first hour as Elio lies to everyone around him, gets in way over his head with the aliens, and attempts to abandon his aunt forever. Elio’s big plan is to join the alien community and leave Earth with no intention of ever going back. But apart from the enjoyable montage of Elio showing Glordon the Communiverse, the entire movie is just “Oh no, I lied too hard and don’t know what to do now.”

Animated films and TV shows have used slow-motion before, but Elio has some of the worst slow-motion effects in the history of animation. The slow-mo here looks like it was a decision that was made in post-production as the effect doesn’t look to be part of the animation but the editing of the film itself. It’s done in a way that makes you think the projector is acting up or something. It’s so jittery and awkward looking and the intended effect is probably not whatever you see on screen.

Elio is visually fun to look at and it gets somewhat entertaining in its last 20 minutes or so, but is otherwise a big, disappointing bowl of intergalactic garbage. The film chooses to follow an unlikeable character who is a brat the entire time and the main takeaway is that he shouldn’t be so much of a shithead and be decent to those who actually care about him for some reason. There’s something fun and whimsical here trapped inside the body of an entitled, lie-spewing thundercunt.",120,2025-07-04 02:29:27,2025-07-04 02:29:27
242,111,Review from elshaarawy,very good movie 9.5/10 محمد الشعراوى,484,2016-04-29 18:08:41,2021-06-23 15:57:47
243,37,Review from John Chard,"Some birds aren't meant to be caged.

The Shawshank Redemption is written and directed by Frank Darabont. It is an adaptation of the Stephen King novella Rita Hayworth and Shawshank Redemption. Starring Tim Robbins and Morgan Freeman, the film portrays the story of Andy Dufresne (Robbins), a banker who is sentenced to two life sentences at Shawshank State Prison for apparently murdering his wife and her lover. Andy finds it tough going but finds solace in the friendship he forms with fellow inmate Ellis ""Red"" Redding (Freeman). While things start to pick up when the warden finds Andy a prison job more befitting his talents as a banker. However, the arrival of another inmate is going to vastly change things for all of them.

There was no fanfare or bunting put out for the release of the film back in 94, with a title that didn't give much inkling to anyone about what it was about, and with Columbia Pictures unsure how to market it, Shawshank Redemption barely registered at the box office. However, come Academy Award time the film received several nominations, and although it won none, it stirred up interest in the film for its home entertainment release. The rest, as they say, is history. For the film finally found an audience that saw the film propelled to almost mythical proportions as an endearing modern day classic. Something that has delighted its fans, whilst simultaneously baffling its detractors. One thing is for sure, though, is that which ever side of the Shawshank fence you sit on, the film continues to gather new fans and simply will never go away or loose that mythical status.

It's possibly the simplicity of it all that sends some haters of the film into cinematic spasms. The implausible plot and an apparent sentimental edge that makes a nonsense of prison life, are but two chief complaints from those that dislike the film with a passion. Yet when characters are this richly drawn, and so movingly performed, it strikes me as churlish to do down a human drama that's dealing in hope, friendship and faith. The sentimental aspect is indeed there, but that acts as a counterpoint to the suffering, degradation and shattering of the soul involving our protagonist. Cosy prison life you say? No chance. The need for human connection is never more needed than during incarceration, surely? And given the quite terrific performances of Robbins (never better) & Freeman (sublimely making it easy), it's the easiest thing in the world to warm to Andy and Red.

Those in support aren't faring too bad either. Bob Gunton is coiled spring smarm as Warden Norton, James Whitmore is heart achingly great as the ""Birdman Of Shawshank,"" Clancy Brown is menacing as antagonist Capt. Byron Hadley, William Sadler amusing as Heywood & Mark Rolston is impressively vile as Bogs Diamond. Then there's Roger Deakins' lush cinematography as the camera gracefully glides in and out of the prison offering almost ethereal hope to our characters (yes, they are ours). The music pings in conjunction with the emotional flow of the movie too. Thomas Newman's score is mostly piano based, dovetailing neatly with Andy's state of mind, while the excellently selected soundtrack ranges from the likes of Hank Williams to the gorgeous Le Nozze di Figaro by Mozart.

If you love Shawshank then it's a love that lasts a lifetime. Every viewing brings the same array of emotions - anger - revilement - happiness - sadness - inspiration and a warmth that can reduce the most hardened into misty eyed wonderment. Above all else, though, Shawshank offers hope - not just for characters in a movie - but for a better life and a better world for all of us. 10/10",188,2016-07-10 00:16:50,2024-05-16 15:22:14
244,112,Review from tmdb73913433,Make way for the best film ever made people. **Make way.**,461,2017-11-11 15:09:34,2021-06-23 15:58:02
245,113,Review from thommo_nz,"There is a reason why this movie is at the top of any popular list your will find.
Very strong performances from lead actors and a story line from the literary brilliance of Stephen King (and no, its not a horror).
Sufficient drama and depth to keep you interested and occupied without stupefying your brain. It is the movie that has something for everyone.",122,2018-05-01 05:51:13,2021-06-23 15:58:08
246,114,Review from Andrew Gentry,"It's still puzzling to me why this movie exactly continues to appear in every single best-movies-of-all-time chart. There's a great story, perfect cast, and acting. It really moves me in times when I'm finding myself figuring out things with my annual tax routine reading <a href=""https://www.buzzfeed.com/davidsmithjd/what-is-form-w-2-and-how-does-it-work-3n31d"">this article</a>, and accidentally catching myself wondering what my life should be if circumstances had changed so drastically. This movie worth a rewatch by all means, but yet, there's no unique vibe or something - there are thousands of other ones as good as this one.",641,2018-10-18 15:08:48,2021-06-23 15:58:13
247,115,Review from Matthew Dixon,"I will not say that the film is predictable, because it is not quite so, due to the fact that we only know Andy’s intentions at the end, and during the film, it is important to understand that there was not a hint of it, but let's not forget our guys who so imprudently localized it. I will not be the first, but the word 'redemption' is translated as 'redemption'. I don’t know the reason why our localizers decided to spoil the impression to all Russian-speaking people.",374,2019-07-30 08:25:48,2021-06-23 15:58:24
248,10,Review from JPV852,"First time seeing this in probably close to 20 years, maybe longer. Forgot how excellent of a movie this was, amazing all around from the performances, Morgan Freeman and Tim Robbins especially, with a roller coaster of emotions. The writing (from Stephen King's novel) direction from Frank Darabont was precise and just all around fantastic. This is the very rare 5 star movies I've given but it is easily one of the best movies, right up there in my book with The Godfather. **5.0/5**",94,2021-09-18 19:56:48,2021-09-18 19:56:48
249,116,Review from LƛȤƛƦꪡƬƑ,No 1 movie for all the time,5,2023-01-14 18:44:02,2023-01-17 15:15:23
250,117,Review from drystyx,"This is much more predictable and Hollywood than a King novel.
This story of another man wrongfully in prison for murder joins the list of about every other movie about a man sent to prison for murdering his wife.
And therein lies the problem. Most of the time, the killer is the husband, and most of the time the right man is in prison.
Juries are now doomed to consist of several people who are brainwashed by this constant propaganda Hollywood gives us and think accordingly.
People are not gods. They are souls and spirits that can only withstand so much brainwashing. 
Add to that, the story plods along with really nothing new to add. It's a very formula movie.
I won't say it is a ""bad movie"". Those are ones I give 1 or 2 out of 10. But 3/10 is what I call the very boring, unimaginative, safe, non thought provoking movies that you forget about quite quickly.",64,2023-04-03 15:38:39,2023-04-03 16:46:12
251,118,Review from Sanjeev0805,This movie is great,773,2023-06-29 17:48:41,2023-07-07 17:19:18
252,56,Review from Andres Gomez,"A masterpiece. Kubrick chose a perfect cast and uses the timing and music to create a greatly opressing atmosphere.

Nicholson is superb, but Duval and the kid are not less good.",769,2012-11-05 15:11:12,2021-06-23 15:57:20
253,37,Review from John Chard,"This rum is red, man!

In spite of author Stephen King not being happy with Stanley Kubrick's adaptation of his novel, The Shining (1980) has proved to be a critical and commercial darling.

It may not be in the spirit that King wanted, but it's undeniably a skillful piece of film making, a mixture of beauty and terror, of bravura techniques and simple but effective scares. With quality acting performances to match as well. The story unfolds at a deliberately slow pace, claustrophobia oozes from practically every frame, while the narrative smarts brings to bear the ghosts of the human and supernatural kind, all bone chillingly rendered for great effect by the vast spaces - the cold winter grounds outside - of the Overlook Hotel.

It's not all perfect, the screenplay is very average, which makes Kubrick's work even more impressive, but with that comes the wave of feeling about style over substance. A churlish gripe? Maybe? But with Jack Nicholson on scenery chewing overdrive and Kubrick pulling the strings, The Shining still represents a highlight in horror. A horror movie that all horror fans should see at least once - and in the best format available as well! 8/10",959,2015-11-01 00:53:21,2024-05-16 15:22:12
254,10,Review from JPV852,"Probably my favorite of the Stephen King adaptations (though not much for many of the others save for a one or two) but not amongst Stanley Kubrick's, watched this one for the first time in many years (maybe a decade) and while I did immensely enjoyed it, and really liked Nicholson towards the end, I never really bought into him early on. Still, atmospherically it was amazing and at times creepy. But can't place this as some sort of classic in my book, anyway. **4.0/5**",692,2019-10-05 21:53:56,2021-06-23 15:58:27
255,1,Review from Manuel São Bento,"If you enjoy reading my Spoiler-Free reviews, please follow my blog :)

With Doctor Sleep, an almost 40-year sequel to The Shining, being released this week, now it’s the perfect time to revisit one of the greatest horror movies of all-time, as well as one of the most influential directors ever, Stanley Kubrick. I know, I know… Spoiler-free? For a movie released in 1980? Well, first of all, there’s always someone who still didn’t watch it. Secondly, as deeper we get into the 21st century, the more the 60s/70s/80s/90s movies are forgotten. And finally, if there’s a movie which I don’t need spoilers to explain how outstanding it is, it’s The Shining. With that said …

It has always been one of my favorite horror films ever. It’s not perfect (no film is) and some aspects don’t work as well now as they did 5/10/20 years ago. When it came out, Kubrick’s adaptation of Stephen King’s novel was received with mixed reactions. King himself criticized the movie. However, less than 10 years later, Kubrick’s film was already being reevaluated. Nowadays, it’s considered a cult classic, and it’s easy to understand why. From the countless homages to the hundreds of comedic parodies, The Shining has some of the most memorable lines ever. Just this year, we had It: Chapter Two mimicking Jack Nicholson’s “Here’s Johnny!” scene, for example. And then there’s the mysterious “redrum”…

However, the movie’s biggest influence is its technical achievements. I apologize in advance if this review becomes too technical, but it’s impossible not to address the arguably best component of the film. This movie was one of the first to use Steadicam (a camera stabilizer mount which allows for smooth shots, even on irregular surfaces, isolating the operator’s movement), something that became so common that people don’t even praise anymore. Honestly, there are still a bunch of recent movies that have terrible camera work, so I’m one of those who defend that the Steadicam use shouldn’t be taken for granted. Especially how Kubrick did, barely above the floor, which originated the extension “low-mode” that now exists and allows for the operator to easily shoot lower than its waist.

With the innovative use of the technical equipment, Kubrick’s delivers a masterclass in framing (composing the visual content of a series of frames as seen from a point of view). So much that it became worthy of studying. Almost every shot in this movie has a visual clue or an underlying theme. If you ever feel bored during your viewing, then you’re (probably) not “watching it right”. You’re not truly thinking about it or looking around the characters. This isn’t a generic horror flick with monsters or demons jump scaring you. It’s heavy on visual storytelling, so if you don’t pay attention, you’re going to reach the film’s climactic and enigmatic ending and feel that you missed something.

From the mise-en-scene (arrangement of everything that appears in the framing, hence this French term that means “placing on stage“) having several blood-red colors to the wide shots clearly showing “exit” signs and giving the maze-vibe of the enormous hotel, the imminent danger is visually spread out across the movie. The symmetry/mirroring is absolutely crucial to not only deliver key plot points but to create this sense of reality vs fantasy. From the hotel’s structure and decoration (everything is incredibly symmetric) to the growing use of mirrors (these are heavily used to either literally translate words or to show the descent into madness), Kubrick’s framing is what leaves viewers scratching their heads, still to this date.

You’ll always find something new on another viewing. It might be from 1980, but it’s a movie that requires your full attention. Don’t underestimate films from the 20th century like you can’t be surprised by a film “that old” (you’ll be dumbfounded by dozens). If John Alcott’s cinematography is impressive, then what can I write about Wendy Carlos and Rachel Elkind’s haunting score? Nowadays, scores are more based on creating an emotional impact on specific moments. However, throughout the film and during dialogues, even epic films still have a subtlest approach to these scenes, and the music is either very quiet or completely inexistent.

In The Shining, the score is part of the conversation. If a character feels fear or danger is imminent, a simple heartbeat can elevate such a moment. If two characters gradually turn their dialogue into something more violent and aggressive, the music makes sure to accompany that descent into craziness. It’s a perfect horror film’s score. Technically, I’ll stop there because no words will be able to express how mind-blowing Kubrick’s visionary methods are. He’s one of the greatest directors ever, maybe even the most influential. Hopefully, his work will always be remembered and never stop being relevant.

Story-wise, The Shining also inspired a whole new generation. Everyone knows and loves the key moments of the film, but it’s the clever exposition that satisfies me. Every piece of information is given through either an incredibly captivating dialogue or visual clues/actions. I watched the 144min version of the film (the European version has 25min less than the American version, and the latter has a final scene at a hospital edited out by Kubrick himself), and pretty much every single scene is intended to mean something. It can be important new information or an update on a previous plot point, but every single sequence has a particular purpose.

Jack Nicholson commands the screen with a phenomenal performance, one of his career’s best. His script might be very well-written, but his delivery and commitment to the role are astonishing. He carries one-take, extense dialogues seamlessly. Credit to Kubrick for making a movie with at least 2/3-minute takes, sure, but Nicholson is able to transform a good scene into a fantastic one. Danny Lloyd delivers one of my favorite young performances ever. His voice as Tony is a great accomplishment, and he seems to understand his surroundings, in a way that I never felt like I needed to “go easy” on him because he’s just impeccable. 

Shelley Duvall, however, is a mixed bag for me. Over-the-top displays were better received at the time, but almost 40 years later, her performance does reach an unbearable level a few times. She’s an amazing counterpart for Nicholson and she stands her own within their dialogues, but when she’s alone or in an emotionally troubled moment, she’s too much to handle. Scatman Crothers doesn’t have that much screentime as Dick Halloran, but he shines every time he has to deliver a line. Some people complain about the slow pacing, but I love how it helps elevate the suspense and building up moments of immense tension. While the ending might be just a tad abrupt, the final image of the film stays with us forever, and after all this time, I still didn’t settle on my own theory.

All in all, The Shining might be one of the most accessible classics to new viewers of today to understand why it is, in fact, one of the greatest and most influential horror films of all-time. Stanley Kubrick’s masterclass in framing with his play on symmetry and mirrors is evident, so even if you don’t study the art of filmmaking, it’s clear that these two themes are vital to telling the story. In addition to his framing, his use of the innovative Steadicam and his notable mise-en-scene shaped an entire new generation that never misses a chance of paying homage to his work. Besides the impressive technical achievements, Jack Nicholson delivers a memorably haunting performance. The ending is still mind-blowing after all these years, and new theories keep coming up. While I’ll keep trying to settle on my own interpretation, don’t you dare spend the rest of your life without (re)watching this cult classic.

Rating: A+",652,2019-10-30 16:08:07,2021-06-23 15:58:28
256,119,Review from Repo Jack,"""Darling, I'm not gonna hurt you. I'm just gonna bash your brains in.""

<i>The Shining</i> is a great example of how musical score and cinematography can elevate a movie to the best-of-the-best. 

I tend to agree with Stephen King that Jack Nicholson looked like a crazy loon from the beginning, making his decent into madness less dramatic. 

But that can be forgiven by all the iconic scenes masterfully weaved into a horror classic.",335,2020-11-26 23:58:44,2021-06-23 15:58:48
257,119,Review from Repo Jack,"""Darling, I'm not gonna hurt you. I'm just gonna bash your brains in.""

The Shining is a great example of how musical score and cinematography can elevate a movie to the best-of-the-best.

I tend to agree with Stephen King that Jack Nicholson looked like a crazy loon from the beginning, making his decent into madness less dramatic.

But that can be forgiven by all the iconic scenes masterfully weaved into a horror classic.",645,2020-11-27 06:55:49,2021-06-23 15:58:48
258,6,Review from CinemaSerf,"""Jack Torrance"" is a writer who suffers from a chronic lack of inspiration. To help overcome his block, he takes a job as a winter caretaker and relocates his family to the remote, huge, ""Overlook Hotel"" where he hopes he can focus! Gradually, the bleak Arctic conditions outside and the never ending, brightly lit, corridors and rooms long since abandoned start to affect his mind. When he ventures towards the expressly off-limits room 237 it all begins to get truly out of hand. Shelley Duvall is fabulous as his put-upon wife ""Wendy"" as is Danny Lloyd as their gifted, but largely terrified son ""Danny"". Kubrick is on top form as he cleverly capitalises on Stephen King's terrifying story helping the star create a wonderful sense of madness and menace tinged with quite a bit of comedy that leaves us with an horror film that is truly scary for a change! Credit also to the make up folks - they manage to help Nicholson transfer from obnoxious writer to axe-wielding psychopath; especially around the eyes, with real impact. 40 yeas on, it still packs a punch.",911,2023-06-07 13:50:36,2023-06-07 13:50:36
259,28,Review from Chris Sawin,"_Sisu_ is an hour and a half slaughter fest loaded with despicable characters that you will actually enjoy seeing being ripped to pieces.

It is a film that endorses its simplicity a bit too heavily, but is an otherwise immensely entertaining piece of popcorn entertainment that will satisfy action junkies.

**Full review:** https://boundingintocomics.com/2023/05/10/sisu-review-buying-the-golden-farm/",106,2023-05-11 00:03:54,2023-05-11 00:03:54
260,5,Review from MovieGuys,"

Sisu is a Finnish film, not from Quentin Tarantino but certainly cut from the same variety of gruesome cloth. The film is visceral and over the top, celebrating slaughter, in a variety of horrifically novel, ways. 

I personally found the whole affair gratuitous, to be honest. What dwelt at the back of my mind and I feel should be remembered, is war is not a joke or a carnival. 

I grew up surrounded by people who lived and in some cases, served during WWII. The few tales they told were sad, often tragic and spoke of people trapped into a reality, not of their making or their wanting.

On the upside, Sisu is well paced, exposition driven and has lots of variety in its action. Acting is solid but exposition, is really this flicks, true driver. On a certain level too, this film, recalls spaghetti Westerns, with a WWII, make over. 

In summary, if you like splatter style films, you'll probably like this, Just keep in mind, real people lived and died in WWII, on both sides. War is not a game, its not an entertainment.",159,2023-05-17 20:42:40,2023-05-17 20:52:38
261,120,Review from Zugifilmofil,The movie is all action but without special computer effects (at least none that are over the top like almost all Hollywood movies in last decade). It's all killing and blood with some unrealistic scenes but still a lot better than Hollywood stuff of last decade. No woke stuff here. Definitely worth watching for hour and a half of entertainment without political or social propaganda.,571,2023-05-18 23:37:42,2023-05-30 14:25:12
